id,time,Simulation_reset
21.0,241.6,
22.0,241.6,
35.0,242.20000000000002,
39.0,242.20000000000002,
34.0,244.0,
38.0,244.0,
43.0,246.5,
45.0,246.5,
50.0,246.5,
36.0,248.20000000000002,
52.0,250.5,
33.0,251.4,
37.0,251.4,
40.0,252.0,
8.0,253.9,
41.0,256.9,
42.0,256.9,
35.0,259.4,
39.0,259.4,
34.0,263.1,
38.0,263.1,
13.0,265.3,
14.0,265.3,
15.0,265.3,
16.0,265.3,
17.0,265.3,
18.0,265.3,
19.0,265.3,
20.0,265.3,
21.0,265.3,
22.0,265.3,
46.0,268.0,
49.0,268.0,
51.0,268.0,
33.0,269.3,
37.0,269.3,
8.0,272.5,
36.0,273.3,
44.0,273.7,
40.0,274.3,
35.0,276.40000000000003,
39.0,276.40000000000003,
41.0,277.2,
42.0,277.2,
11.0,279.8,
34.0,281.90000000000003,
38.0,281.90000000000003,
23.0,284.8,
24.0,284.8,
25.0,284.8,
26.0,284.8,
27.0,284.8,
28.0,284.8,
29.0,284.8,
30.0,284.8,
31.0,284.8,
32.0,284.8,
43.0,285.40000000000003,
45.0,285.40000000000003,
50.0,285.40000000000003,
33.0,287.0,
37.0,287.0,
47.0,288.40000000000003,
48.0,288.40000000000003,
35.0,293.3,
39.0,293.3,
40.0,296.3,
41.0,297.3,
42.0,297.3,
7.0,297.7,
36.0,298.0,
8.0,298.1,
23.0,299.3,
24.0,299.3,
25.0,299.3,
26.0,299.3,
27.0,299.3,
28.0,299.3,
29.0,299.3,
30.0,299.3,
31.0,299.3,
32.0,299.3,
34.0,300.7,
38.0,300.7,
52.0,301.5,
33.0,304.8,
37.0,304.8,
35.0,310.3,
39.0,310.3,
46.0,312.3,
49.0,312.3,
51.0,312.3,
23.0,312.8,
24.0,312.8,
25.0,312.8,
26.0,312.8,
27.0,312.8,
28.0,312.8,
29.0,312.8,
30.0,312.8,
31.0,312.8,
32.0,312.8,
7.0,314.2,
41.0,317.7,
42.0,317.7,
40.0,318.6,
34.0,319.8,
38.0,319.8,
43.0,322.5,
45.0,322.5,
50.0,322.5,
33.0,322.90000000000003,
37.0,322.90000000000003,
36.0,323.3,
11.0,326.7,
35.0,327.6,
39.0,327.6,
23.0,329.2,
24.0,329.2,
25.0,329.2,
26.0,329.2,
27.0,329.2,
28.0,329.2,
29.0,329.2,
30.0,329.2,
31.0,329.2,
32.0,329.2,
7.0,330.5,
44.0,336.1,
47.0,337.2,
48.0,337.2,
41.0,338.7,
42.0,338.7,
34.0,339.40000000000003,
38.0,339.40000000000003,
52.0,340.90000000000003,
33.0,341.40000000000003,
37.0,341.40000000000003,
40.0,341.8,
35.0,345.3,
39.0,345.3,
46.0,345.5,
49.0,345.5,
51.0,345.5,
23.0,345.7,
24.0,345.7,
25.0,345.7,
26.0,345.7,
27.0,345.7,
28.0,345.7,
29.0,345.7,
30.0,345.7,
31.0,345.7,
32.0,345.7,
7.0,347.1,
36.0,350.0,
43.0,351.2,
45.0,351.2,
50.0,351.2,
34.0,359.8,
38.0,359.8,
33.0,360.6,
37.0,360.6,
41.0,360.7,
42.0,360.7,
23.0,361.2,
24.0,361.2,
25.0,361.2,
26.0,361.2,
27.0,361.2,
28.0,361.2,
29.0,361.2,
30.0,361.2,
31.0,361.2,
32.0,361.2,
7.0,363.5,
35.0,363.6,
39.0,363.6,
40.0,366.40000000000003,
52.0,370.7,
47.0,370.90000000000003,
48.0,370.90000000000003,
46.0,372.2,
49.0,372.2,
51.0,372.2,
44.0,374.40000000000003,
43.0,375.40000000000003,
45.0,375.40000000000003,
50.0,375.40000000000003,
11.0,375.5,
10.0,376.3,
36.0,379.1,
7.0,380.7,
33.0,380.7,
37.0,380.7,
34.0,381.3,
38.0,381.3,
35.0,382.7,
39.0,382.7,
41.0,384.2,
42.0,384.2,
23.0,387.40000000000003,
24.0,387.40000000000003,
25.0,387.40000000000003,
26.0,387.40000000000003,
27.0,387.40000000000003,
28.0,387.40000000000003,
29.0,387.40000000000003,
30.0,387.40000000000003,
31.0,387.40000000000003,
32.0,387.40000000000003,
40.0,393.1,
46.0,396.0,
49.0,396.0,
51.0,396.0,
52.0,396.5,
43.0,397.5,
45.0,397.5,
50.0,397.5,
7.0,398.0,
47.0,399.2,
48.0,399.2,
33.0,402.0,
37.0,402.0,
35.0,402.8,
39.0,402.8,
34.0,404.3,
38.0,404.3,
44.0,405.7,
41.0,409.7,
42.0,409.7,
36.0,412.1,
23.0,413.0,
24.0,413.0,
25.0,413.0,
26.0,413.0,
27.0,413.0,
28.0,413.0,
29.0,413.0,
30.0,413.0,
31.0,413.0,
32.0,413.0,
46.0,418.3,
49.0,418.3,
51.0,418.3,
43.0,418.40000000000003,
45.0,418.40000000000003,
50.0,418.40000000000003,
7.0,419.0,
52.0,420.40000000000003,
40.0,423.1,
35.0,424.3,
39.0,424.3,
33.0,424.90000000000003,
37.0,424.90000000000003,
47.0,425.1,
48.0,425.1,
34.0,429.40000000000003,
38.0,429.40000000000003,
23.0,433.6,
24.0,433.6,
25.0,433.6,
26.0,433.6,
27.0,433.6,
28.0,433.6,
29.0,433.6,
30.0,433.6,
31.0,433.6,
32.0,433.6,
11.0,433.90000000000003,
44.0,434.1,
41.0,438.2,
42.0,438.2,
7.0,438.3,
43.0,438.40000000000003,
45.0,438.40000000000003,
50.0,438.40000000000003,
10.0,438.5,
46.0,439.5,
49.0,439.5,
51.0,439.5,
52.0,443.0,
35.0,447.6,
39.0,447.6,
47.0,449.5,
48.0,449.5,
33.0,450.1,
37.0,450.1,
36.0,452.2,
23.0,453.5,
24.0,453.5,
25.0,453.5,
26.0,453.5,
27.0,453.5,
28.0,453.5,
29.0,453.5,
30.0,453.5,
31.0,453.5,
32.0,453.5,
7.0,457.1,
34.0,457.6,
38.0,457.6,
43.0,457.7,
45.0,457.7,
50.0,457.7,
40.0,458.5,
46.0,459.90000000000003,
49.0,459.90000000000003,
51.0,459.90000000000003,
44.0,460.6,
52.0,464.7,
41.0,471.5,
42.0,471.5,
47.0,472.7,
48.0,472.7,
23.0,472.90000000000003,
24.0,472.90000000000003,
25.0,472.90000000000003,
26.0,472.90000000000003,
27.0,472.90000000000003,
28.0,472.90000000000003,
29.0,472.90000000000003,
30.0,472.90000000000003,
31.0,472.90000000000003,
32.0,472.90000000000003,
35.0,473.5,
39.0,473.5,
7.0,475.6,
43.0,476.5,
45.0,476.5,
50.0,476.5,
33.0,478.6,
37.0,478.6,
46.0,479.7,
49.0,479.7,
51.0,479.7,
52.0,485.6,
44.0,485.7,
10.0,490.0,
34.0,490.7,
38.0,490.7,
23.0,492.40000000000003,
24.0,492.40000000000003,
25.0,492.40000000000003,
26.0,492.40000000000003,
27.0,492.40000000000003,
28.0,492.40000000000003,
29.0,492.40000000000003,
30.0,492.40000000000003,
31.0,492.40000000000003,
32.0,492.40000000000003,
7.0,494.0,
43.0,494.8,
45.0,494.8,
50.0,494.8,
47.0,495.0,
48.0,495.0,
46.0,498.90000000000003,
49.0,498.90000000000003,
51.0,498.90000000000003,
35.0,503.2,
39.0,503.2,
40.0,504.8,
52.0,505.90000000000003,
44.0,509.8,
36.0,510.2,
23.0,510.6,
24.0,510.6,
25.0,510.6,
26.0,510.6,
27.0,510.6,
28.0,510.6,
29.0,510.6,
30.0,510.6,
31.0,510.6,
32.0,510.6,
7.0,511.90000000000003,
33.0,512.4,
37.0,512.4,
43.0,512.7,
45.0,512.7,
50.0,512.7,
41.0,513.9,
42.0,513.9,
47.0,516.6,
48.0,516.6,
46.0,517.7,
49.0,517.7,
51.0,517.7,
52.0,525.6,
7.0,529.6,
23.0,530.0,
24.0,530.0,
25.0,530.0,
26.0,530.0,
27.0,530.0,
28.0,530.0,
29.0,530.0,
30.0,530.0,
31.0,530.0,
32.0,530.0,
43.0,530.3,
45.0,530.3,
50.0,530.3,
34.0,533.0,
38.0,533.0,
44.0,533.0,
46.0,536.1,
49.0,536.1,
51.0,536.1,
47.0,537.6,
48.0,537.6,
10.0,537.7,
35.0,539.4,
39.0,539.4,
52.0,544.9,
7.0,546.8000000000001,
43.0,547.6,
45.0,547.6,
50.0,547.6,
23.0,551.0,
24.0,551.0,
25.0,551.0,
26.0,551.0,
27.0,551.0,
28.0,551.0,
29.0,551.0,
30.0,551.0,
31.0,551.0,
32.0,551.0,
46.0,554.2,
49.0,554.2,
51.0,554.2,
44.0,555.6,
33.0,556.7,
37.0,556.7,
47.0,558.2,
48.0,558.2,
7.0,563.5,
52.0,563.9,
43.0,564.7,
45.0,564.7,
50.0,564.7,
13.0,569.6,
14.0,569.6,
15.0,569.6,
16.0,569.6,
17.0,569.6,
18.0,569.6,
19.0,569.6,
20.0,569.6,
21.0,569.6,
22.0,569.6,
46.0,572.1,
49.0,572.1,
51.0,572.1,
44.0,577.8000000000001,
47.0,578.5,
48.0,578.5,
43.0,581.7,
45.0,581.7,
50.0,581.7,
52.0,582.8000000000001,
8.0,582.9,
13.0,582.9,
14.0,582.9,
15.0,582.9,
16.0,582.9,
17.0,582.9,
18.0,582.9,
19.0,582.9,
20.0,582.9,
21.0,582.9,
22.0,582.9,
10.0,583.2,
41.0,583.3000000000001,
42.0,583.3000000000001,
35.0,586.6,
39.0,586.6,
46.0,590.0,
49.0,590.0,
51.0,590.0,
34.0,593.7,
38.0,593.7,
40.0,593.9,
43.0,598.9,
45.0,598.9,
50.0,598.9,
47.0,599.0,
48.0,599.0,
8.0,599.8000000000001,
13.0,599.9,
14.0,599.9,
15.0,599.9,
16.0,599.9,
17.0,599.9,
18.0,599.9,
19.0,599.9,
20.0,599.9,
21.0,599.9,
22.0,599.9,
44.0,600.3000000000001,
52.0,601.9,
33.0,606.7,
37.0,606.7,
46.0,608.2,
49.0,608.2,
51.0,608.2,
13.0,614.5,
14.0,614.5,
15.0,614.5,
16.0,614.5,
17.0,614.5,
18.0,614.5,
19.0,614.5,
20.0,614.5,
21.0,614.5,
22.0,614.5,
8.0,616.2,
43.0,616.4,
45.0,616.4,
50.0,616.4,
47.0,620.1,
48.0,620.1,
52.0,621.5,
36.0,623.2,
35.0,623.3000000000001,
39.0,623.3000000000001,
44.0,623.6,
46.0,626.8000000000001,
49.0,626.8000000000001,
51.0,626.8000000000001,
10.0,628.7,
13.0,630.4,
14.0,630.4,
15.0,630.4,
16.0,630.4,
17.0,630.4,
18.0,630.4,
19.0,630.4,
20.0,630.4,
21.0,630.4,
22.0,630.4,
8.0,632.5,
41.0,633.5,
42.0,633.5,
43.0,634.4,
45.0,634.4,
50.0,634.4,
34.0,634.8000000000001,
38.0,634.8000000000001,
33.0,640.3000000000001,
37.0,640.3000000000001,
52.0,641.9,
47.0,642.1,
48.0,642.1,
40.0,645.7,
46.0,646.1,
49.0,646.1,
51.0,646.1,
13.0,647.7,
14.0,647.7,
15.0,647.7,
16.0,647.7,
17.0,647.7,
18.0,647.7,
19.0,647.7,
20.0,647.7,
21.0,647.7,
22.0,647.7,
44.0,648.2,
8.0,649.3000000000001,
35.0,650.9,
39.0,650.9,
43.0,653.0,
45.0,653.0,
50.0,653.0,
13.0,661.7,
14.0,661.7,
15.0,661.7,
16.0,661.7,
17.0,661.7,
18.0,661.7,
19.0,661.7,
20.0,661.7,
21.0,661.7,
22.0,661.7,
52.0,663.3000000000001,
34.0,664.7,
38.0,664.7,
8.0,665.3000000000001,
47.0,665.5,
48.0,665.5,
46.0,666.3000000000001,
49.0,666.3000000000001,
51.0,666.3000000000001,
41.0,666.8000000000001,
42.0,666.8000000000001,
33.0,666.9,
37.0,666.9,
36.0,670.3000000000001,
43.0,672.4,
45.0,672.4,
50.0,672.4,
35.0,674.3000000000001,
39.0,674.3000000000001,
44.0,674.8000000000001,
11.0,677.6,
10.0,677.9,
40.0,680.1,
13.0,681.7,
14.0,681.7,
15.0,681.7,
16.0,681.7,
17.0,681.7,
18.0,681.7,
19.0,681.7,
20.0,681.7,
21.0,681.7,
22.0,681.7,
8.0,682.7,
52.0,686.2,
46.0,687.8000000000001,
49.0,687.8000000000001,
51.0,687.8000000000001,
34.0,690.0,
38.0,690.0,
33.0,690.2,
37.0,690.2,
47.0,690.8000000000001,
48.0,690.8000000000001,
43.0,693.0,
45.0,693.0,
50.0,693.0,
41.0,694.2,
42.0,694.2,
35.0,695.5,
39.0,695.5,
8.0,700.2,
13.0,704.4,
14.0,704.4,
15.0,704.4,
16.0,704.4,
17.0,704.4,
18.0,704.4,
19.0,704.4,
20.0,704.4,
21.0,704.4,
22.0,704.4,
44.0,704.6,
36.0,705.1,
40.0,709.1,
46.0,710.9,
49.0,710.9,
51.0,710.9,
52.0,711.2,
33.0,711.7,
37.0,711.7,
34.0,713.1,
38.0,713.1,
43.0,715.0,
45.0,715.0,
50.0,715.0,
35.0,715.5,
39.0,715.5,
8.0,717.2,
41.0,719.0,
42.0,719.0,
47.0,719.0,
48.0,719.0,
13.0,727.8000000000001,
14.0,727.8000000000001,
15.0,727.8000000000001,
16.0,727.8000000000001,
17.0,727.8000000000001,
18.0,727.8000000000001,
19.0,727.8000000000001,
20.0,727.8000000000001,
21.0,727.8000000000001,
22.0,727.8000000000001,
33.0,732.2,
37.0,732.2,
35.0,734.8000000000001,
39.0,734.8000000000001,
34.0,735.0,
38.0,735.0,
8.0,735.6,
40.0,735.6,
36.0,735.8000000000001,
46.0,736.4,
49.0,736.4,
51.0,736.4,
43.0,739.0,
45.0,739.0,
50.0,739.0,
52.0,739.1,
44.0,739.6,
11.0,740.1,
10.0,741.7,
41.0,742.4,
42.0,742.4,
13.0,750.5,
14.0,750.5,
15.0,750.5,
16.0,750.5,
17.0,750.5,
18.0,750.5,
19.0,750.5,
20.0,750.5,
21.0,750.5,
22.0,750.5,
47.0,751.8000000000001,
48.0,751.8000000000001,
33.0,752.0,
37.0,752.0,
35.0,753.5,
39.0,753.5,
8.0,755.5,
34.0,756.1,
38.0,756.1,
40.0,760.8000000000001,
36.0,764.4,
41.0,764.9,
42.0,764.9,
46.0,765.3000000000001,
49.0,765.3000000000001,
51.0,765.3000000000001,
43.0,765.9,
45.0,765.9,
50.0,765.9,
13.0,769.9,
14.0,769.9,
15.0,769.9,
16.0,769.9,
17.0,769.9,
18.0,769.9,
19.0,769.9,
20.0,769.9,
21.0,769.9,
22.0,769.9,
33.0,771.3000000000001,
37.0,771.3000000000001,
52.0,771.7,
35.0,771.8000000000001,
39.0,771.8000000000001,
8.0,774.1,
34.0,776.6,
38.0,776.6,
44.0,784.8000000000001,
40.0,784.9,
13.0,785.8000000000001,
14.0,785.8000000000001,
15.0,785.8000000000001,
16.0,785.8000000000001,
17.0,785.8000000000001,
18.0,785.8000000000001,
19.0,785.8000000000001,
20.0,785.8000000000001,
21.0,785.8000000000001,
22.0,785.8000000000001,
41.0,786.7,
42.0,786.7,
35.0,789.7,
39.0,789.7,
33.0,790.2,
37.0,790.2,
8.0,790.8000000000001,
36.0,791.6,
47.0,793.0,
48.0,793.0,
11.0,793.1,
34.0,796.5,
38.0,796.5,
43.0,797.2,
45.0,797.2,
50.0,797.2,
46.0,799.8000000000001,
49.0,799.8000000000001,
51.0,799.8000000000001,
13.0,804.6,
14.0,804.6,
15.0,804.6,
16.0,804.6,
17.0,804.6,
18.0,804.6,
19.0,804.6,
20.0,804.6,
21.0,804.6,
22.0,804.6,
35.0,807.2,
39.0,807.2,
41.0,807.8000000000001,
42.0,807.8000000000001,
40.0,808.1,
8.0,808.3000000000001,
33.0,808.6,
37.0,808.6,
52.0,813.0,
34.0,815.9,
38.0,815.9,
36.0,817.5,
13.0,823.9,
14.0,823.9,
15.0,823.9,
16.0,823.9,
17.0,823.9,
18.0,823.9,
19.0,823.9,
20.0,823.9,
21.0,823.9,
22.0,823.9,
35.0,824.5,
39.0,824.5,
8.0,826.4,
33.0,826.7,
37.0,826.7,
41.0,828.4,
42.0,828.4,
40.0,830.6,
34.0,834.9,
38.0,834.9,
43.0,836.4,
45.0,836.4,
50.0,836.4,
11.0,841.1,
35.0,841.5,
39.0,841.5,
13.0,842.5,
14.0,842.5,
15.0,842.5,
16.0,842.5,
17.0,842.5,
18.0,842.5,
19.0,842.5,
20.0,842.5,
21.0,842.5,
22.0,842.5,
36.0,842.5,
8.0,844.4,
33.0,844.5,
37.0,844.5,
46.0,845.7,
49.0,845.7,
51.0,845.7,
41.0,848.6,
42.0,848.6,
40.0,852.6,
34.0,853.6,
38.0,853.6,
35.0,858.3000000000001,
39.0,858.3000000000001,
47.0,859.6,
48.0,859.6,
33.0,862.1,
37.0,862.1,
8.0,862.4,
13.0,864.9,
14.0,864.9,
15.0,864.9,
16.0,864.9,
17.0,864.9,
18.0,864.9,
19.0,864.9,
20.0,864.9,
21.0,864.9,
22.0,864.9,
36.0,866.9,
41.0,868.5,
42.0,868.5,
34.0,872.1,
38.0,872.1,
40.0,874.2,
35.0,875.0,
39.0,875.0,
33.0,879.5,
37.0,879.5,
8.0,879.6,
23.0,880.0,
24.0,880.0,
25.0,880.0,
26.0,880.0,
27.0,880.0,
28.0,880.0,
29.0,880.0,
30.0,880.0,
31.0,880.0,
32.0,880.0,
52.0,881.9,
11.0,886.3000000000001,
41.0,888.2,
42.0,888.2,
34.0,890.5,
38.0,890.5,
36.0,890.9,
35.0,891.6,
39.0,891.6,
7.0,893.3000000000001,
23.0,893.5,
24.0,893.5,
25.0,893.5,
26.0,893.5,
27.0,893.5,
28.0,893.5,
29.0,893.5,
30.0,893.5,
31.0,893.5,
32.0,893.5,
43.0,893.7,
45.0,893.7,
50.0,893.7,
40.0,895.7,
33.0,896.9,
37.0,896.9,
23.0,907.2,
24.0,907.2,
25.0,907.2,
26.0,907.2,
27.0,907.2,
28.0,907.2,
29.0,907.2,
30.0,907.2,
31.0,907.2,
32.0,907.2,
44.0,907.2,
41.0,908.0,
42.0,908.0,
35.0,908.3000000000001,
39.0,908.3000000000001,
34.0,909.0,
38.0,909.0,
7.0,909.7,
46.0,910.3000000000001,
49.0,910.3000000000001,
51.0,910.3000000000001,
33.0,914.5,
37.0,914.5,
36.0,915.4,
40.0,917.6,
23.0,921.5,
24.0,921.5,
25.0,921.5,
26.0,921.5,
27.0,921.5,
28.0,921.5,
29.0,921.5,
30.0,921.5,
31.0,921.5,
32.0,921.5,
7.0,925.3000000000001,
35.0,925.3000000000001,
39.0,925.3000000000001,
34.0,927.9,
38.0,927.9,
41.0,928.3000000000001,
42.0,928.3000000000001,
11.0,931.7,
33.0,932.5,
37.0,932.5,
47.0,932.9,
48.0,932.9,
43.0,933.9,
45.0,933.9,
50.0,933.9,
52.0,935.6,
23.0,938.5,
24.0,938.5,
25.0,938.5,
26.0,938.5,
27.0,938.5,
28.0,938.5,
29.0,938.5,
30.0,938.5,
31.0,938.5,
32.0,938.5,
40.0,940.3000000000001,
36.0,941.0,
7.0,941.7,
35.0,942.7,
39.0,942.7,
46.0,947.2,
49.0,947.2,
51.0,947.2,
34.0,947.5,
38.0,947.5,
41.0,949.4,
42.0,949.4,
33.0,951.1,
37.0,951.1,
23.0,954.7,
24.0,954.7,
25.0,954.7,
26.0,954.7,
27.0,954.7,
28.0,954.7,
29.0,954.7,
30.0,954.7,
31.0,954.7,
32.0,954.7,
7.0,958.2,
44.0,959.5,
35.0,960.7,
39.0,960.7,
43.0,962.0,
45.0,962.0,
50.0,962.0,
40.0,964.4,
34.0,968.0,
38.0,968.0,
52.0,968.0,
36.0,968.6,
47.0,969.5,
48.0,969.5,
33.0,970.4,
37.0,970.4,
41.0,971.7,
42.0,971.7,
23.0,972.8000000000001,
24.0,972.8000000000001,
25.0,972.8000000000001,
26.0,972.8000000000001,
27.0,972.8000000000001,
28.0,972.8000000000001,
29.0,972.8000000000001,
30.0,972.8000000000001,
31.0,972.8000000000001,
32.0,972.8000000000001,
46.0,974.7,
49.0,974.7,
51.0,974.7,
7.0,975.4,
35.0,979.4,
39.0,979.4,
11.0,980.4,
43.0,985.7,
45.0,985.7,
50.0,985.7,
10.0,985.8000000000001,
23.0,987.4,
24.0,987.4,
25.0,987.4,
26.0,987.4,
27.0,987.4,
28.0,987.4,
29.0,987.4,
30.0,987.4,
31.0,987.4,
32.0,987.4,
34.0,989.7,
38.0,989.7,
40.0,990.5,
33.0,990.8000000000001,
37.0,990.8000000000001,
7.0,991.6,
44.0,993.7,
52.0,994.4,
41.0,995.7,
42.0,995.7,
47.0,998.2,
48.0,998.2,
46.0,998.4,
49.0,998.4,
51.0,998.4,
35.0,999.1,
39.0,999.1,
36.0,999.4,
43.0,1006.9,
45.0,1006.9,
50.0,1006.9,
7.0,1009.7,
23.0,1010.8000000000001,
24.0,1010.8000000000001,
25.0,1010.8000000000001,
26.0,1010.8000000000001,
27.0,1010.8000000000001,
28.0,1010.8000000000001,
29.0,1010.8000000000001,
30.0,1010.8000000000001,
31.0,1010.8000000000001,
32.0,1010.8000000000001,
33.0,1012.5,
37.0,1012.5,
34.0,1013.1,
38.0,1013.1,
52.0,1018.0,
40.0,1019.6,
35.0,1020.1,
39.0,1020.1,
46.0,1020.1,
49.0,1020.1,
51.0,1020.1,
41.0,1022.0,
42.0,1022.0,
44.0,1022.4,
47.0,1023.6,
48.0,1023.6,
43.0,1026.9,
45.0,1026.9,
50.0,1026.9,
7.0,1027.2,
36.0,1035.6,
33.0,1036.1,
37.0,1036.1,
23.0,1036.6,
24.0,1036.6,
25.0,1036.6,
26.0,1036.6,
27.0,1036.6,
28.0,1036.6,
29.0,1036.6,
30.0,1036.6,
31.0,1036.6,
32.0,1036.6,
34.0,1038.8,
38.0,1038.8,
52.0,1040.2,
46.0,1040.7,
49.0,1040.7,
